[5|[[1, 13, 2, 12], [3, 16, 4, 17], [5, 11, 6, 10], [7, 1, 8, 18], [9, 15, 10, 14], [11, 3, 12, 2], [13, 7, 14, 6], [15, 4, 16, 5], [17, 9, 18, 8]]|mK9a39]
[-5|[[1, 12, 2, 13], [3, 17, 4, 16], [5, 10, 6, 11], [7, 18, 8, 1], [9, 14, 10, 15], [11, 2, 12, 3], [13, 6, 14, 7], [15, 5, 16, 4], [17, 8, 18, 9]]|K9a39]
[3|[[1, 15, 2, 14], [3, 12, 4, 13], [5, 11, 6, 10], [7, 3, 8, 2], [9, 18, 10, 1], [11, 17, 12, 16], [13, 9, 14, 8], [15, 6, 16, 7], [17, 5, 18, 4]]|K9a40]
[-3|[[1, 14, 2, 15], [3, 13, 4, 12], [5, 10, 6, 11], [7, 2, 8, 3], [9, 1, 10, 18], [11, 16, 12, 17], [13, 8, 14, 9], [15, 7, 16, 6], [17, 4, 18, 5]]|mK9a40]
[3|[[1, 14, 2, 15], [3, 13, 4, 12], [5, 17, 6, 16], [7, 2, 8, 3], [9, 1, 10, 18], [11, 5, 12, 4], [13, 8, 14, 9], [15, 7, 16, 6], [17, 11, 18, 10]]|mK9a41]
[-3|[[1, 15, 2, 14], [3, 12, 4, 13], [5, 16, 6, 17], [7, 3, 8, 2], [9, 18, 10, 1], [11, 4, 12, 5], [13, 9, 14, 8], [15, 6, 16, 7], [17, 10, 18, 11]]|K9a41]
[1|[[1, 4, 2, 5], [5, 10, 6, 11], [3, 9, 4, 8], [9, 3, 10, 2], [16, 12, 17, 11], [14, 7, 15, 8], [6, 15, 7, 16], [18, 14, 1, 13], [12, 18, 13, 17]]|mK9n1]
[-1|[[1, 5, 2, 4], [5, 11, 6, 10], [3, 8, 4, 9], [9, 2, 10, 3], [16, 11, 17, 12], [14, 8, 15, 7], [6, 16, 7, 15], [18, 13, 1, 14], [12, 17, 13, 18]]|K9n1]
[5|[[1, 9, 2, 8], [3, 16, 4, 17], [5, 1, 6, 18], [6, 12, 7, 11], [9, 3, 10, 2], [10, 14, 11, 13], [12, 8, 13, 7], [15, 4, 16, 5], [17, 15, 18, 14]]|K9n2]
[-5|[[1, 8, 2, 9], [3, 17, 4, 16], [5, 18, 6, 1], [6, 11, 7, 12], [9, 2, 10, 3], [10, 13, 11, 14], [12, 7, 13, 8], [15, 5, 16, 4], [17, 14, 18, 15]]|mK9n2]
[1|[[2, 9, 3, 10], [3, 16, 4, 17], [5, 1, 6, 18], [6, 12, 7, 11], [8, 1, 9, 2], [10, 14, 11, 13], [12, 8, 13, 7], [15, 4, 16, 5], [17, 15, 18, 14]]|K9n3]
[-1|[[2, 10, 3, 9], [3, 17, 4, 16], [5, 18, 6, 1], [6, 11, 7, 12], [8, 2, 9, 1], [10, 13, 11, 14], [12, 7, 13, 8], [15, 5, 16, 4], [17, 14, 18, 15]]|mK9n3]
[5|[[2, 10, 3, 9], [3, 17, 4, 16], [5, 18, 6, 1], [7, 13, 8, 12], [8, 2, 9, 1], [11, 7, 12, 6], [13, 11, 14, 10], [15, 5, 16, 4], [17, 14, 18, 15]]|mK9n4]
[-5|[[2, 9, 3, 10], [3, 16, 4, 17], [5, 1, 6, 18], [7, 12, 8, 13], [8, 1, 9, 2], [11, 6, 12, 7], [13, 10, 14, 11], [15, 4, 16, 5], [17, 15, 18, 14]]|K9n4]
[3|[[2, 9, 3, 10], [3, 15, 4, 14], [6, 18, 7, 17], [8, 12, 9, 11], [10, 1, 11, 2], [13, 5, 14, 4], [15, 12, 16, 13], [16, 8, 17, 7], [18, 6, 1, 5]]|mK9n5]
[-3|[[2, 10, 3, 9], [3, 14, 4, 15], [6, 17, 7, 18], [8, 11, 9, 12], [10, 2, 11, 1], [13, 4, 14, 5], [15, 13, 16, 12], [16, 7, 17, 8], [18, 5, 1, 6]]|K9n5]
[3|[[1, 15, 2, 14], [4, 17, 5, 18], [6, 16, 7, 15], [8, 4, 9, 3], [10, 5, 11, 6], [12, 8, 13, 7], [13, 3, 14, 2], [16, 11, 17, 12], [18, 10, 1, 9]]|K9n6]
[-3|[[1, 14, 2, 15], [4, 18, 5, 17], [6, 15, 7, 16], [8, 3, 9, 4], [10, 6, 11, 5], [12, 7, 13, 8], [13, 2, 14, 3], [16, 12, 17, 11], [18, 9, 1, 10]]|mK9n6]
[5|[[1, 11, 2, 10], [3, 15, 4, 14], [6, 18, 7, 17], [9, 3, 10, 2], [11, 8, 12, 9], [13, 5, 14, 4], [15, 12, 16, 13], [16, 8, 17, 7], [18, 6, 1, 5]]|mK9n7]
[-5|[[1, 10, 2, 11], [3, 14, 4, 15], [6, 17, 7, 18], [9, 2, 10, 3], [11, 9, 12, 8], [13, 4, 14, 5], [15, 13, 16, 12], [16, 7, 17, 8], [18, 5, 1, 6]]|K9n7]
[9|[[1, 15, 2, 14], [4, 12, 5, 11], [6, 16, 7, 15], [7, 3, 8, 2], [10, 18, 11, 17], [12, 4, 13, 3], [13, 9, 14, 8], [16, 6, 17, 5], [18, 10, 1, 9]]|K9n8]
[-9|[[1, 14, 2, 15], [4, 11, 5, 12], [6, 15, 7, 16], [7, 2, 8, 3], [10, 17, 11, 18], [12, 3, 13, 4], [13, 8, 14, 9], [16, 5, 17, 6], [18, 9, 1, 10]]|mK9n8]
[6|[[2, 11, 3, 12], [4, 20, 5, 19], [6, 18, 7, 17], [8, 16, 9, 15], [10, 14, 11, 13], [12, 1, 13, 2], [14, 10, 15, 9], [16, 8, 17, 7], [18, 6, 19, 5], [20, 4, 1, 3]]|K10a1]
[-6|[[2, 12, 3, 11], [4, 19, 5, 20], [6, 17, 7, 18], [8, 15, 9, 16], [10, 13, 11, 14], [12, 2, 13, 1], [14, 9, 15, 10], [16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 1, 4]]|mK10a1]
[6|[[1, 13, 2, 12], [3, 14, 4, 15], [5, 3, 6, 2], [7, 17, 8, 16], [9, 19, 10, 18], [11, 1, 12, 20], [13, 4, 14, 5], [15, 7, 16, 6], [17, 9, 18, 8], [19, 11, 20, 10]]|K10a2]
[-6|[[1, 12, 2, 13], [3, 15, 4, 14], [5, 2, 6, 3], [7, 16, 8, 17], [9, 18, 10, 19], [11, 20, 12, 1], [13, 5, 14, 4], [15, 6, 16, 7], [17, 8, 18, 9], [19, 10, 20, 11]]|mK10a2]
[2|[[2, 10, 3, 9], [4, 17, 5, 18], [6, 15, 7, 16], [8, 4, 9, 3], [10, 2, 11, 1], [12, 20, 13, 19], [14, 7, 15, 8], [16, 5, 17, 6], [18, 14, 19, 13], [20, 12, 1, 11]]|K10a3]
[-2|[[2, 9, 3, 10], [4, 18, 5, 17], [6, 16, 7, 15], [8, 3, 9, 4], [10, 1, 11, 2], [12, 19, 13, 20], [14, 8, 15, 7], [16, 6, 17, 5], [18, 13, 19, 14], [20, 11, 1, 12]]|mK10a3]
[2|[[2, 13, 3, 14], [4, 11, 5, 12], [6, 20, 7, 19], [8, 18, 9, 17], [10, 16, 11, 15], [12, 1, 13, 2], [14, 3, 15, 4], [16, 10, 17, 9], [18, 8, 19, 7], [20, 6, 1, 5]]|K10a4]
[-2|[[2, 14, 3, 13], [4, 12, 5, 11], [6, 19, 7, 20], [8, 17, 9, 18], [10, 15, 11, 16], [12, 2, 13, 1], [14, 4, 15, 3], [16, 9, 17, 10], [18, 7, 19, 8], [20, 5, 1, 6]]|mK10a4]
[4|[[2, 14, 3, 13], [4, 18, 5, 17], [6, 15, 7, 16], [8, 5, 9, 6], [10, 20, 11, 19], [12, 2, 13, 1], [14, 4, 15, 3], [16, 7, 17, 8], [18, 10, 19, 9], [20, 12, 1, 11]]|mK10a5]
[-4|[[2, 13, 3, 14], [4, 17, 5, 18], [6, 16, 7, 15], [8, 6, 9, 5], [10, 19, 11, 20], [12, 1, 13, 2], [14, 3, 15, 4], [16, 8, 17, 7], [18, 9, 19, 10], [20, 11, 1, 12]]|K10a5]
[6|[[2, 11, 3, 12], [4, 16, 5, 15], [6, 18, 7, 17], [8, 20, 9, 19], [10, 14, 11, 13], [12, 1, 13, 2], [14, 10, 15, 9], [16, 6, 17, 5], [18, 8, 19, 7], [20, 4, 1, 3]]|K10a6]
[-6|[[2, 12, 3, 11], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20], [10, 13, 11, 14], [12, 2, 13, 1], [14, 9, 15, 10], [16, 5, 17, 6], [18, 7, 19, 8], [20, 3, 1, 4]]|mK10a6]
[6|[[1, 12, 2, 13], [3, 15, 4, 14], [5, 19, 6, 18], [7, 17, 8, 16], [9, 1, 10, 20], [11, 2, 12, 3], [13, 11, 14, 10], [15, 9, 16, 8], [17, 7, 18, 6], [19, 5, 20, 4]]|K10a7]
[-6|[[1, 13, 2, 12], [3, 14, 4, 15], [5, 18, 6, 19], [7, 16, 8, 17], [9, 20, 10, 1], [11, 3, 12, 2], [13, 10, 14, 11], [15, 8, 16, 9], [17, 6, 18, 7], [19, 4, 20, 5]]|mK10a7]
[2|[[1, 12, 2, 13], [3, 10, 4, 11], [5, 15, 6, 14], [7, 17, 8, 16], [9, 19, 10, 18], [11, 2, 12, 3], [13, 20, 14, 1], [15, 7, 16, 6], [17, 9, 18, 8], [19, 5, 20, 4]]|K10a8]
[-2|[[1, 13, 2, 12], [3, 11, 4, 10], [5, 14, 6, 15], [7, 16, 8, 17], [9, 18, 10, 19], [11, 3, 12, 2], [13, 1, 14, 20], [15, 6, 16, 7], [17, 8, 18, 9], [19, 4, 20, 5]]|mK10a8]
[2|[[1, 13, 2, 12], [3, 16, 4, 17], [5, 14, 6, 15], [7, 3, 8, 2], [9, 19, 10, 18], [11, 1, 12, 20], [13, 4, 14, 5], [15, 6, 16, 7], [17, 9, 18, 8], [19, 11, 20, 10]]|K10a9]
[-2|[[1, 12, 2, 13], [3, 17, 4, 16], [5, 15, 6, 14], [7, 2, 8, 3], [9, 18, 10, 19], [11, 20, 12, 1], [13, 5, 14, 4], [15, 7, 16, 6], [17, 8, 18, 9], [19, 10, 20, 11]]|mK10a9]
[4|[[1, 10, 2, 11], [3, 19, 4, 18], [5, 17, 6, 16], [7, 15, 8, 14], [9, 12, 10, 13], [11, 2, 12, 3], [13, 1, 14, 20], [15, 7, 16, 6], [17, 5, 18, 4], [19, 9, 20, 8]]|mK10a10]
[-4|[[1, 11, 2, 10], [3, 18, 4, 19], [5, 16, 6, 17], [7, 14, 8, 15], [9, 13, 10, 12], [11, 3, 12, 2], [13, 20, 14, 1], [15, 6, 16, 7], [17, 4, 18, 5], [19, 8, 20, 9]]|K10a10]
[2|[[2, 15, 3, 16], [4, 13, 5, 14], [6, 2, 7, 1], [8, 18, 9, 17], [10, 20, 11, 19], [12, 5, 13, 6], [14, 3, 15, 4], [16, 12, 17, 11], [18, 10, 19, 9], [20, 8, 1, 7]]|K10a11]
[-2|[[2, 16, 3, 15], [4, 14, 5, 13], [6, 1, 7, 2], [8, 17, 9, 18], [10, 19, 11, 20], [12, 6, 13, 5], [14, 4, 15, 3], [16, 11, 17, 12], [18, 9, 19, 10], [20, 7, 1, 8]]|mK10a11]
[4|[[2, 12, 3, 11], [4, 17, 5, 18], [6, 14, 7, 13], [8, 20, 9, 19], [10, 2, 11, 1], [12, 8, 13, 7], [14, 6, 15, 5], [16, 3, 17, 4], [18, 15, 19, 16], [20, 10, 1, 9]]|mK10a12]
[-4|[[2, 11, 3, 12], [4, 18, 5, 17], [6, 13, 7, 14], [8, 19, 9, 20], [10, 1, 11, 2], [12, 7, 13, 8], [14, 5, 15, 6], [16, 4, 17, 3], [18, 16, 19, 15], [20, 9, 1, 10]]|K10a12]
[2|[[2, 17, 3, 18], [4, 8, 5, 7], [6, 13, 7, 14], [8, 2, 9, 1], [10, 20, 11, 19], [12, 16, 13, 15], [14, 5, 15, 6], [16, 3, 17, 4], [18, 12, 19, 11], [20, 10, 1, 9]]|K10a13]
[-2|[[2, 18, 3, 17], [4, 7, 5, 8], [6, 14, 7, 13], [8, 1, 9, 2], [10, 19, 11, 20], [12, 15, 13, 16], [14, 6, 15, 5], [16, 4, 17, 3], [18, 11, 19, 12], [20, 9, 1, 10]]|mK10a13]
[6|[[1, 14, 2, 15], [3, 17, 4, 16], [5, 11, 6, 10], [7, 19, 8, 18], [9, 1, 10, 20], [11, 5, 12, 4], [13, 2, 14, 3], [15, 13, 16, 12], [17, 7, 18, 6], [19, 9, 20, 8]]|K10a14]
[-6|[[1, 15, 2, 14], [3, 16, 4, 17], [5, 10, 6, 11], [7, 18, 8, 19], [9, 20, 10, 1], [11, 4, 12, 5], [13, 3, 14, 2], [15, 12, 16, 13], [17, 6, 18, 7], [19, 8, 20, 9]]|mK10a14]
[0|[[2, 6, 3, 5], [4, 16, 5, 15], [6, 2, 7, 1], [8, 17, 9, 18], [10, 19, 11, 20], [12, 7, 13, 8], [14, 4, 15, 3], [16, 14, 17, 13], [18, 9, 19, 10], [20, 11, 1, 12]]|K10a15]
[0|[[2, 5, 3, 6], [4, 15, 5, 16], [6, 1, 7, 2], [8, 18, 9, 17], [10, 20, 11, 19], [12, 8, 13, 7], [14, 3, 15, 4], [16, 13, 17, 14], [18, 10, 19, 9], [20, 12, 1, 11]]|mK10a15]
[2|[[1, 10, 2, 11], [3, 15, 4, 14], [5, 17, 6, 16], [7, 19, 8, 18], [9, 2, 10, 3], [11, 20, 12, 1], [13, 9, 14, 8], [15, 7, 16, 6], [17, 5, 18, 4], [19, 12, 20, 13]]|K10a16]
[-2|[[1, 11, 2, 10], [3, 14, 4, 15], [5, 16, 6, 17], [7, 18, 8, 19], [9, 3, 10, 2], [11, 1, 12, 20], [13, 8, 14, 9], [15, 6, 16, 7], [17, 4, 18, 5], [19, 13, 20, 12]]|mK10a16]
[0|[[6, 2, 7, 1], [12, 4, 13, 3], [20, 15, 1, 16], [16, 7, 17, 8], [18, 9, 19, 10], [8, 17, 9, 18], [10, 19, 11, 20], [14, 6, 15, 5], [2, 12, 3, 11], [4, 14, 5, 13]]|K10a17]
[2|[[2, 14, 3, 13], [4, 10, 5, 9], [6, 17, 7, 18], [8, 15, 9, 16], [10, 20, 11, 19], [12, 2, 13, 1], [14, 12, 15, 11], [16, 7, 17, 8], [18, 5, 19, 6], [20, 4, 1, 3]]|K10a18]
[-2|[[2, 13, 3, 14], [4, 9, 5, 10], [6, 18, 7, 17], [8, 16, 9, 15], [10, 19, 11, 20], [12, 1, 13, 2], [14, 11, 15, 12], [16, 8, 17, 7], [18, 6, 19, 5], [20, 3, 1, 4]]|mK10a18]
[0|[[1, 13, 2, 12], [3, 15, 4, 14], [5, 10, 6, 11], [7, 16, 8, 17], [9, 18, 10, 19], [11, 1, 12, 20], [13, 3, 14, 2], [15, 8, 16, 9], [17, 6, 18, 7], [19, 5, 20, 4]]|K10a19]
[0|[[1, 12, 2, 13], [3, 14, 4, 15], [5, 11, 6, 10], [7, 17, 8, 16], [9, 19, 10, 18], [11, 20, 12, 1], [13, 2, 14, 3], [15, 9, 16, 8], [17, 7, 18, 6], [19, 4, 20, 5]]|mK10a19]
[6|[[2, 8, 3, 7], [4, 15, 5, 16], [6, 4, 7, 3], [8, 2, 9, 1], [10, 18, 11, 17], [12, 20, 13, 19], [14, 5, 15, 6], [16, 14, 17, 13], [18, 12, 19, 11], [20, 10, 1, 9]]|K10a20]
[-6|[[2, 7, 3, 8], [4, 16, 5, 15], [6, 3, 7, 4], [8, 1, 9, 2], [10, 17, 11, 18], [12, 19, 13, 20], [14, 6, 15, 5], [16, 13, 17, 14], [18, 11, 19, 12], [20, 9, 1, 10]]|mK10a20]
[6|[[1, 15, 2, 14], [3, 13, 4, 12], [5, 17, 6, 16], [7, 11, 8, 10], [9, 18, 10, 19], [11, 1, 12, 20], [13, 3, 14, 2], [15, 5, 16, 4], [17, 7, 18, 6], [19, 8, 20, 9]]|K10a21]
[-6|[[1, 14, 2, 15], [3, 12, 4, 13], [5, 16, 6, 17], [7, 10, 8, 11], [9, 19, 10, 18], [11, 20, 12, 1], [13, 2, 14, 3], [15, 4, 16, 5], [17, 6, 18, 7], [19, 9, 20, 8]]|mK10a21]
[2|[[2, 11, 3, 12], [4, 18, 5, 17], [6, 16, 7, 15], [8, 14, 9, 13], [10, 1, 11, 2], [12, 19, 13, 20], [14, 6, 15, 5], [16, 8, 17, 7], [18, 4, 19, 3], [20, 9, 1, 10]]|K10a22]
[-2|[[2, 12, 3, 11], [4, 17, 5, 18], [6, 15, 7, 16], [8, 13, 9, 14], [10, 2, 11, 1], [12, 20, 13, 19], [14, 5, 15, 6], [16, 7, 17, 8], [18, 3, 19, 4], [20, 10, 1, 9]]|mK10a22]
[4|[[2, 14, 3, 13], [4, 12, 5, 11], [6, 17, 7, 18], [8, 20, 9, 19], [10, 2, 11, 1], [12, 4, 13, 3], [14, 8, 15, 7], [16, 5, 17, 6], [18, 15, 19, 16], [20, 10, 1, 9]]|mK10a23]
[-4|[[2, 13, 3, 14], [4, 11, 5, 12], [6, 18, 7, 17], [8, 19, 9, 20], [10, 1, 11, 2], [12, 3, 13, 4], [14, 7, 15, 8], [16, 6, 17, 5], [18, 16, 19, 15], [20, 9, 1, 10]]|K10a23]
[6|[[2, 14, 3, 13], [4, 10, 5, 9], [6, 17, 7, 18], [8, 6, 9, 5], [10, 4, 11, 3], [12, 20, 13, 19], [14, 2, 15, 1], [16, 7, 17, 8], [18, 12, 19, 11], [20, 16, 1, 15]]|K10a24]
[-6|[[2, 13, 3, 14], [4, 9, 5, 10], [6, 18, 7, 17], [8, 5, 9, 6], [10, 3, 11, 4], [12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7], [18, 11, 19, 12], [20, 15, 1, 16]]|mK10a24]
[6|[[1, 11, 2, 10], [3, 15, 4, 14], [5, 13, 6, 12], [7, 18, 8, 19], [9, 1, 10, 20], [11, 5, 12, 4], [13, 7, 14, 6], [15, 3, 16, 2], [17, 8, 18, 9], [19, 17, 20, 16]]|K10a25]
[-6|[[1, 10, 2, 11], [3, 14, 4, 15], [5, 12, 6, 13], [7, 19, 8, 18], [9, 20, 10, 1], [11, 4, 12, 5], [13, 6, 14, 7], [15, 2, 16, 3], [17, 9, 18, 8], [19, 16, 20, 17]]|mK10a25]
[2|[[1, 12, 2, 13], [3, 14, 4, 15], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 20], [11, 4, 12, 5], [13, 2, 14, 3], [15, 11, 16, 10], [17, 9, 18, 8], [19, 7, 20, 6]]|K10a26]
[-2|[[1, 13, 2, 12], [3, 15, 4, 14], [5, 16, 6, 17], [7, 18, 8, 19], [9, 20, 10, 1], [11, 5, 12, 4], [13, 3, 14, 2], [15, 10, 16, 11], [17, 8, 18, 9], [19, 6, 20, 7]]|mK10a26]
[4|[[1, 10, 2, 11], [3, 19, 4, 18], [5, 17, 6, 16], [7, 15, 8, 14], [9, 12, 10, 13], [11, 2, 12, 3], [13, 1, 14, 20], [15, 5, 16, 4], [17, 7, 18, 6], [19, 9, 20, 8]]|mK10a27]
[-4|[[1, 11, 2, 10], [3, 18, 4, 19], [5, 16, 6, 17], [7, 14, 8, 15], [9, 13, 10, 12], [11, 3, 12, 2], [13, 20, 14, 1], [15, 4, 16, 5], [17, 6, 18, 7], [19, 8, 20, 9]]|K10a27]
[4|[[1, 8, 2, 9], [3, 17, 4, 16], [5, 15, 6, 14], [7, 10, 8, 11], [9, 2, 10, 3], [11, 1, 12, 20], [13, 19, 14, 18], [15, 5, 16, 4], [17, 7, 18, 6], [19, 13, 20, 12]]|mK10a28]
[-4|[[1, 9, 2, 8], [3, 16, 4, 17], [5, 14, 6, 15], [7, 11, 8, 10], [9, 3, 10, 2], [11, 20, 12, 1], [13, 18, 14, 19], [15, 4, 16, 5], [17, 6, 18, 7], [19, 12, 20, 13]]|K10a28]
[2|[[2, 15, 3, 16], [4, 2, 5, 1], [6, 11, 7, 12], [8, 18, 9, 17], [10, 20, 11, 19], [12, 5, 13, 6], [14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9], [20, 8, 1, 7]]|K10a29]
[-2|[[2, 16, 3, 15], [4, 1, 5, 2], [6, 12, 7, 11], [8, 17, 9, 18], [10, 19, 11, 20], [12, 6, 13, 5], [14, 4, 15, 3], [16, 13, 17, 14], [18, 9, 19, 10], [20, 7, 1, 8]]|mK10a29]
[6|[[1, 14, 2, 15], [3, 17, 4, 16], [5, 11, 6, 10], [7, 19, 8, 18], [9, 1, 10, 20], [11, 5, 12, 4], [13, 2, 14, 3], [15, 13, 16, 12], [17, 9, 18, 8], [19, 7, 20, 6]]|K10a30]
[-6|[[1, 15, 2, 14], [3, 16, 4, 17], [5, 10, 6, 11], [7, 18, 8, 19], [9, 20, 10, 1], [11, 4, 12, 5], [13, 3, 14, 2], [15, 12, 16, 13], [17, 8, 18, 9], [19, 6, 20, 7]]|mK10a30]
[0|[[2, 6, 3, 5], [4, 16, 5, 15], [6, 2, 7, 1], [8, 17, 9, 18], [10, 19, 11, 20], [12, 7, 13, 8], [14, 4, 15, 3], [16, 14, 17, 13], [18, 11, 19, 12], [20, 9, 1, 10]]|K10a31]
[0|[[2, 5, 3, 6], [4, 15, 5, 16], [6, 1, 7, 2], [8, 18, 9, 17], [10, 20, 11, 19], [12, 8, 13, 7], [14, 3, 15, 4], [16, 13, 17, 14], [18, 12, 19, 11], [20, 10, 1, 9]]|mK10a31]
[2|[[2, 14, 3, 13], [4, 10, 5, 9], [6, 15, 7, 16], [8, 17, 9, 18], [10, 20, 11, 19], [12, 2, 13, 1], [14, 12, 15, 11], [16, 7, 17, 8], [18, 5, 19, 6], [20, 4, 1, 3]]|K10a32]
[-2|[[2, 13, 3, 14], [4, 9, 5, 10], [6, 16, 7, 15], [8, 18, 9, 17], [10, 19, 11, 20], [12, 1, 13, 2], [14, 11, 15, 12], [16, 8, 17, 7], [18, 6, 19, 5], [20, 3, 1, 4]]|mK10a32]
[0|[[6, 2, 7, 1], [14, 6, 15, 5], [20, 15, 1, 16], [16, 7, 17, 8], [8, 19, 9, 20], [18, 9, 19, 10], [10, 17, 11, 18], [2, 14, 3, 13], [12, 4, 13, 3], [4, 12, 5, 11]]|K10a33]
[4|[[1, 6, 2, 7], [3, 15, 4, 14], [5, 8, 6, 9], [7, 2, 8, 3], [9, 1, 10, 20], [11, 19, 12, 18], [13, 17, 14, 16], [15, 5, 16, 4], [17, 13, 18, 12], [19, 11, 20, 10]]|mK10a34]
[-4|[[1, 7, 2, 6], [3, 14, 4, 15], [5, 9, 6, 8], [7, 3, 8, 2], [9, 20, 10, 1], [11, 18, 12, 19], [13, 16, 14, 17], [15, 4, 16, 5], [17, 12, 18, 13], [19, 10, 20, 11]]|K10a34]
[2|[[1, 10, 2, 11], [3, 19, 4, 18], [5, 2, 6, 3], [7, 15, 8, 14], [9, 13, 10, 12], [11, 20, 12, 1], [13, 9, 14, 8], [15, 7, 16, 6], [17, 5, 18, 4], [19, 16, 20, 17]]|mK10a35]
[-2|[[1, 11, 2, 10], [3, 18, 4, 19], [5, 3, 6, 2], [7, 14, 8, 15], [9, 12, 10, 13], [11, 1, 12, 20], [13, 8, 14, 9], [15, 6, 16, 7], [17, 4, 18, 5], [19, 17, 20, 16]]|K10a35]
[6|[[2, 15, 3, 16], [4, 14, 5, 13], [6, 12, 7, 11], [8, 18, 9, 17], [10, 8, 11, 7], [12, 6, 13, 5], [14, 20, 15, 19], [16, 1, 17, 2], [18, 10, 19, 9], [20, 4, 1, 3]]|K10a36]
[-6|[[2, 16, 3, 15], [4, 13, 5, 14], [6, 11, 7, 12], [8, 17, 9, 18], [10, 7, 11, 8], [12, 5, 13, 6], [14, 19, 15, 20], [16, 2, 17, 1], [18, 9, 19, 10], [20, 3, 1, 4]]|mK10a36]
[0|[[4, 2, 5, 1], [10, 4, 11, 3], [12, 8, 13, 7], [8, 12, 9, 11], [18, 15, 19, 16], [16, 5, 17, 6], [6, 17, 7, 18], [20, 13, 1, 14], [14, 19, 15, 20], [2, 10, 3, 9]]|K10a37]
[6|[[2, 16, 3, 15], [4, 12, 5, 11], [6, 10, 7, 9], [8, 17, 9, 18], [10, 6, 11, 5], [12, 20, 13, 19], [14, 2, 15, 1], [16, 14, 17, 13], [18, 7, 19, 8], [20, 4, 1, 3]]|K10a38]
[-6|[[2, 15, 3, 16], [4, 11, 5, 12], [6, 9, 7, 10], [8, 18, 9, 17], [10, 5, 11, 6], [12, 19, 13, 20], [14, 1, 15, 2], [16, 13, 17, 14], [18, 8, 19, 7], [20, 3, 1, 4]]|mK10a38]
[6|[[1, 14, 2, 15], [3, 17, 4, 16], [5, 19, 6, 18], [7, 11, 8, 10], [9, 1, 10, 20], [11, 7, 12, 6], [13, 2, 14, 3], [15, 13, 16, 12], [17, 5, 18, 4], [19, 9, 20, 8]]|K10a39]
[-6|[[1, 15, 2, 14], [3, 16, 4, 17], [5, 18, 6, 19], [7, 10, 8, 11], [9, 20, 10, 1], [11, 6, 12, 7], [13, 3, 14, 2], [15, 12, 16, 13], [17, 4, 18, 5], [19, 8, 20, 9]]|mK10a39]
[4|[[2, 12, 3, 11], [4, 17, 5, 18], [6, 20, 7, 19], [8, 14, 9, 13], [10, 2, 11, 1], [12, 10, 13, 9], [14, 6, 15, 5], [16, 3, 17, 4], [18, 15, 19, 16], [20, 8, 1, 7]]|mK10a40]
[-4|[[2, 11, 3, 12], [4, 18, 5, 17], [6, 19, 7, 20], [8, 13, 9, 14], [10, 1, 11, 2], [12, 9, 13, 10], [14, 5, 15, 6], [16, 4, 17, 3], [18, 16, 19, 15], [20, 7, 1, 8]]|K10a40]
[2|[[1, 14, 2, 15], [3, 17, 4, 16], [5, 10, 6, 11], [7, 19, 8, 18], [9, 6, 10, 7], [11, 1, 12, 20], [13, 2, 14, 3], [15, 13, 16, 12], [17, 9, 18, 8], [19, 5, 20, 4]]|K10a41]
[-2|[[1, 15, 2, 14], [3, 16, 4, 17], [5, 11, 6, 10], [7, 18, 8, 19], [9, 7, 10, 6], [11, 20, 12, 1], [13, 3, 14, 2], [15, 12, 16, 13], [17, 8, 18, 9], [19, 4, 20, 5]]|mK10a41]
[0|[[1, 9, 2, 8], [3, 18, 4, 19], [5, 14, 6, 15], [7, 11, 8, 10], [9, 3, 10, 2], [11, 20, 12, 1], [13, 17, 14, 16], [15, 4, 16, 5], [17, 13, 18, 12], [19, 6, 20, 7]]|K10a42]
[0|[[1, 8, 2, 9], [3, 19, 4, 18], [5, 15, 6, 14], [7, 10, 8, 11], [9, 2, 10, 3], [11, 1, 12, 20], [13, 16, 14, 17], [15, 5, 16, 4], [17, 12, 18, 13], [19, 7, 20, 6]]|mK10a42]
[0|[[4, 2, 5, 1], [10, 4, 11, 3], [14, 8, 15, 7], [20, 11, 1, 12], [12, 19, 13, 20], [8, 14, 9, 13], [18, 15, 19, 16], [16, 5, 17, 6], [6, 17, 7, 18], [2, 10, 3, 9]]|K10a43]
[2|[[1, 14, 2, 15], [3, 17, 4, 16], [5, 20, 6, 1], [7, 19, 8, 18], [9, 7, 10, 6], [11, 5, 12, 4], [13, 2, 14, 3], [15, 13, 16, 12], [17, 10, 18, 11], [19, 9, 20, 8]]|K10a44]
[-2|[[1, 15, 2, 14], [3, 16, 4, 17], [5, 1, 6, 20], [7, 18, 8, 19], [9, 6, 10, 7], [11, 4, 12, 5], [13, 3, 14, 2], [15, 12, 16, 13], [17, 11, 18, 10], [19, 8, 20, 9]]|mK10a44]
[0|[[4, 2, 5, 1], [12, 6, 13, 5], [10, 3, 11, 4], [2, 11, 3, 12], [20, 14, 1, 13], [14, 7, 15, 8], [6, 19, 7, 20], [18, 15, 19, 16], [16, 10, 17, 9], [8, 18, 9, 17]]|K10a45]
